Latitude,Longitude
50.91158,-1.296017
50.762832,-1.597854
51.148061,-0.976319
51.248414,-1.096168
50.846963,-1.116874
50.638612,-1.42059
51.247274,-1.08831
51.303634,-0.956508
50.767569,-1.541234
50.792269,-1.05718
50.811,-1.154457
50.93214,-1.180581
50.896417,-1.364642
50.752323,-1.658333
51.255858,-1.093729
50.907154,-1.4056
50.925305,-1.439232
50.924253,-1.426297
50.923446,-1.445372
50.825563,-1.048559
51.325655,-1.050446
50.679185,-1.157535
50.848403,-0.984313
50.835156,-1.187393
51.050271,-1.300193
50.899716,-1.327623
50.915571,-1.453574
51.050561,-1.318736
50.970923,-1.444522
51.273564,-1.128074
50.850095,-1.228898
51.251769,-0.756212
50.66278,-1.347991
51.284406,-1.110948
50.797602,-1.167044
50.799452,-1.137069
50.685841,-1.323324
50.987623,-1.477804
51.254682,-1.1045
50.908788,-1.341431
51.317465,-1.071996
50.917449,-1.256237
50.897832,-1.376994
50.896691,-1.454506
51.059933,-1.306897
50.827358,-1.217488
50.924087,-1.376216
51.169587,-1.044214
51.279676,-1.092257
50.847502,-1.081778
50.792714,-1.056604
51.120671,-1.344853
50.708128,-1.402738
51.399211,-0.384916
51.327527,-0.410258
51.39781,-0.348882
51.342698,-0.435003
51.370454,-0.36682
51.401942,-0.380794
51.37054,-0.366529
51.360715,-0.417296
51.385706,-0.423333
51.335327,-0.262981
51.337778,-0.258438
51.37397,-0.267266
51.327223,-0.244197
51.319655,-0.249222
51.328871,-0.258201
51.26982,-0.529228
51.218838,-0.580685
51.171789,-0.444945
51.296217,-0.644997
51.132877,-0.537728
51.225659,-0.72813
51.297413,-0.686846
51.24608,-0.728856
51.29083,-0.491267
51.25812,-0.424835
51.24599,-0.529272
51.252547,-0.572196
51.254874,-0.601071
51.290318,-0.418427
51.239594,-0.564574
51.167304,-0.1779
51.228804,-0.346631
51.168306,-0.292008
51.270249,-0.384424
51.241227,-0.291171
51.216057,-0.413241
51.295688,-0.326013
51.168093,-0.176581
51.262977,-0.265854
51.309611,-0.299967
51.307405,-0.218124
51.257669,-0.206002
51.301608,-0.227243
51.259624,-0.198617
51.32716,-0.210325
51.2041,-0.167286
51.264255,-0.132642
51.402896,-0.564355
51.360744,-0.487535
51.384064,-0.517951
51.432708,-0.524722
51.398267,-0.510448
51.403457,-0.537021
51.386743,-0.523613
51.419272,-0.418438
51.453028,-0.482184
51.430276,-0.510127
51.428128,-0.428346
51.414055,-0.418331
51.433613,-0.455349
51.396836,-0.4218
51.448448,-0.524934
51.436814,-0.500994
51.413045,-0.430158
51.434271,-0.499063
51.451584,-0.474891
51.432707,-0.448042
51.424607,-0.427316
51.397872,-0.550712
51.396738,-0.434597
51.359605,-0.683632
51.318251,-0.725283
51.325399,-0.754508
51.33161,-0.59601
51.314224,-0.743762
51.346984,-0.626125
51.291554,-0.72631
51.348605,-0.713384
51.347525,-0.603421
51.358014,-0.608273
51.267673,0.008557
51.258176,-0.073838
51.267605,-0.067566
51.158932,-0.06539
51.224727,-0.036279
51.144235,-0.090453
51.168323,-0.062279
51.179662,-0.129051
51.247453,-0.067122
51.182547,-0.708284
51.214295,-0.792873
51.189927,-0.606903
51.086193,-0.737384
51.206443,-0.816555
51.152405,-0.475339
51.179838,-0.546401
51.218202,-0.779454
51.219879,-0.776403
51.088248,-0.719623
51.206422,-0.814409
51.198157,-0.551549
51.237405,-0.792841
51.174379,-0.600219
51.236805,-0.795722
51.110308,-0.738727
51.321438,-0.558146
51.318813,-0.556793
51.336345,-0.506283
51.332975,-0.545725
51.344977,-0.485182
51.319688,-0.614312
51.301166,-0.629789
51.304364,-0.551795
51.319515,-0.562655
51.317473,-0.6095
51.322848,-0.54131
51.349252,-0.482025
51.334375,-0.542667
51.33949,-0.485076
51.371724,0.524345
51.358215,0.521016
51.358394,0.546021
51.383572,0.52126
51.374475,0.534411
51.372737,0.556445
51.367465,0.587617
51.395067,0.496877
51.394674,0.460196
51.387588,0.547642
51.400132,0.533242
51.341544,0.588454
51.39037,0.54794
51.377318,0.536006
51.348113,0.543153
51.37884,0.438939
51.378598,0.488938
51.381705,0.528631
51.338821,0.536177
51.375856,0.537075
51.387115,0.544597
51.327677,0.506564
51.412181,0.21852
51.159152,0.916649
51.425667,0.228236
51.202649,1.268327
51.330845,0.660496
51.05579,0.633275
51.233902,0.595872
51.413438,0.872548
51.315187,0.855496
51.239295,0.210763
51.221385,0.230385
51.431432,0.374262
51.111095,0.451815
51.211503,0.30866
51.337898,1.426869
51.124311,0.747225
51.437031,0.35081
51.391439,1.395358
50.984481,0.813769
51.271267,0.515822
51.251919,0.541279
51.280544,0.395151
51.028095,0.608884
51.424416,0.237238
51.382761,1.353171
51.308516,0.889092
51.435901,0.353342
51.251489,0.540396
51.122068,0.852139
51.425752,0.374974
51.410373,0.787214
51.338895,1.401954
51.271146,0.517249
51.299959,1.049107
51.439574,0.182147
51.434649,0.375292
51.260788,0.612295
51.286034,0.114911
51.22371,0.510649
51.389966,0.194734
51.209857,0.79241
51.369253,1.116077
51.446553,0.222345
51.126996,0.867594
51.14789,1.337535
51.314092,1.116929
51.088616,1.149439
51.26242,0.483658
51.3331,1.119224
51.294196,0.516072
51.409795,0.309434
51.190436,0.543762
51.067806,0.686204
51.200529,0.22995
51.278072,0.12745
51.362242,1.030257
51.39356,0.325435
51.281177,0.535867
51.298675,0.521051
51.341446,0.727454
51.135875,1.301352
51.176404,0.788383
51.383811,1.363599
51.442124,0.352511
51.217032,0.834377
51.182748,1.373546
51.362861,1.416089
51.222593,1.329761
51.445676,0.216402
51.426131,0.378447
51.429046,0.385504
51.132976,0.263286
51.442799,0.336715
51.099865,0.692348
51.212893,1.394942
51.307143,0.35636
51.28293,0.500397
51.125287,1.284443
51.258582,1.021424
51.437414,0.239456
51.108387,0.544825
51.309153,0.390328
51.432565,0.393744
51.405714,0.237044
51.397621,0.886654
51.143969,0.894242
51.131123,1.310305
51.070821,1.084839
51.220986,0.878735
51.385168,0.206003
51.134047,0.240324
51.355418,0.200264
51.133097,1.294577
51.282517,1.066023
51.132405,0.260257
51.396785,0.171483
51.276088,1.101734
51.078299,1.178297
51.380688,1.368975
51.259093,1.008555
51.130875,0.2416
51.301162,0.514157
51.099738,0.566062
51.204695,0.401092
51.346343,0.156317
51.222501,1.395506
51.269529,0.517161
51.414486,0.458959
51.273996,0.518552
51.215549,1.402586
51.278772,1.328089
51.067397,0.506317
51.117345,0.958888
51.314996,0.510752
51.244491,0.971058
51.436507,0.354524
51.296371,1.065942
51.086653,1.178727
51.376283,0.635826
51.351679,1.364259
51.135033,0.273108
51.070042,0.570843
51.374941,1.340383
51.298223,0.45776
51.293324,0.407866
51.28129,0.402647
51.388762,1.425496
51.141768,0.408404
51.279126,1.321947
51.360416,1.431999
51.187936,0.547059
51.26647,1.336806
51.283806,1.078588
51.154343,0.374021
51.366038,1.427391
51.162926,0.887848
51.111415,0.397395
51.095602,0.370153
51.432316,0.214316
51.130347,0.217419
51.317963,0.434129
51.352322,1.113491
51.360325,1.103403
50.829937,-0.766605
50.798167,0.062577
50.820746,-0.325025
50.865564,0.58473
51.048618,-0.342641
51.143355,-0.164689
50.842799,-0.540708
50.841168,-0.774121
50.822287,-0.724214
50.852942,0.565702
50.916848,-0.207476
50.813281,-0.503585
50.819859,-0.141767
50.998771,-0.617196
50.841294,-0.177846
50.831755,-0.321365
50.796753,0.269422
51.124477,-0.159435
50.821892,-0.317175
51.028846,0.466726
50.847755,-0.397502
51.104727,-0.105366
51.098952,-0.104174
50.872815,0.000629
50.856369,-0.15282
50.802208,0.307724
50.918879,0.685298
50.851949,-0.560596
50.783893,0.269367
50.943541,-0.639049
50.828705,-0.201199
50.873079,0.553873
50.885136,-0.299969
50.772259,0.28937
50.769443,0.290793
50.790678,-0.672011
50.863531,0.558609
51.104876,0.025204
50.820538,-0.144864
50.982247,-0.611561
50.853968,-0.678028
50.915258,0.662751
51.071884,-0.309407
50.969115,-0.348749
50.865887,0.598535
50.989197,0.127607
50.812981,-0.094485
50.900902,-0.176658
50.891756,-0.27911
50.786329,0.305665
50.824974,-0.175216
50.81896,0.241961
51.032406,0.240981
50.875905,0.019667
50.88899,-0.746705
51.06884,-0.35448
50.827593,-0.170144
50.846217,-0.540743
50.992297,-0.291069
50.892616,-0.010751
50.874655,0.013927
50.8403,-0.206577
50.852954,-0.175829
50.832649,-0.520291
50.835016,-0.249528
50.844476,-0.151443
50.813726,-0.107089
51.099375,-0.181714
50.835111,0.271851
50.830628,-0.191753
51.000929,-0.104467
50.984359,-0.188065
50.768872,-0.741125
50.849304,-0.195576
50.823522,-0.101155
50.737077,-0.787469
50.814917,-0.436387
50.835262,0.013935
51.026237,-0.455098
50.820336,-0.143452
50.843061,0.435034
50.940262,0.770951
50.853257,0.054777
50.783754,-0.712212
50.812018,-0.421437
51.046892,0.188461
50.825936,-0.184976
51.006171,-0.073036
50.797814,-0.690682
51.080859,-0.247117
50.896373,-0.545859
50.863833,0.261025
51.136517,1e-06
50.986475,-0.196959
50.829101,-0.755551
50.766986,0.278476
50.822847,-0.339858
50.964746,-0.119328
50.943161,-0.377
50.899527,0.042164
50.997134,0.086496
50.909509,-0.408469
50.865636,-0.037339
50.852155,0.564665
51.161887,-0.170819
50.967442,-0.193281
50.830301,-0.283218
51.05178,0.177134
50.819393,-0.503389
51.131465,0.108412
51.082074,-0.31132
50.818169,-0.391133
50.843062,-0.187437
50.930688,-0.272408
50.84181,-0.873528
50.894435,-0.200374
51.126132,-0.034605
50.966174,-0.124255
50.99954,-0.113075
50.835337,-0.205489
51.111366,-0.137955
50.833026,-0.138404
50.827546,-0.412536
50.829866,-0.148896
50.807832,0.314389
50.796213,-0.668449
50.81232,-0.527037
50.942776,-0.220999
50.805997,-0.731328
50.830123,-0.75027
50.818343,-0.49164
50.81657,-0.514695
51.077199,0.135068
50.831559,-0.136616
50.987657,-0.101303
50.871898,0.262553
50.871896,0.012244
50.970002,-0.347863
50.840636,0.004791
50.821659,-0.124942
51.10833,0.235366
50.821039,-0.125534
50.822221,-0.154594
50.841878,-0.192312
50.895217,-0.163939
50.895671,0.082241
51.055492,-0.397047
50.883213,0.551157
50.839909,-0.350758
50.956699,-0.133465
51.024476,-0.352486
51.057693,-0.304502
51.158781,-0.133615
50.825078,-0.136306
50.979034,-0.748983
50.837401,-0.125163
50.775897,0.125712
50.780036,-0.685221
50.818023,-0.393551
51.027728,-0.736264
50.798677,-0.679447
50.829696,-0.418569
50.208693,-5.230235
50.098439,-5.343087
50.129322,-5.542295
50.12084,-5.531313
50.128302,-5.525565
50.104846,-5.551258
50.190107,-5.453887
50.31935,-5.084445
50.267746,-5.038862
50.251127,-5.172494
50.315057,-5.137272
50.263228,-5.060186
50.30069,-5.189135
50.34474,-5.15399
50.297289,-5.214609
50.203285,-5.142127
50.152222,-5.077031
50.169217,-5.111038
50.171389,-5.130648
50.157299,-5.09248
50.40242,-5.04888
50.403021,-5.029355
50.417922,-4.874731
50.404228,-4.943854
50.41537,-4.850502
50.682855,-4.524494
50.650374,-4.348737
50.433332,-4.754688
50.464222,-4.718715
50.476001,-4.753363
50.517403,-4.860457
50.524138,-4.816699
50.337958,-4.785848
50.337486,-4.786804
50.393806,-4.694842
50.42294,-4.831526
50.282751,-4.792308
50.289004,-4.786637
50.340288,-4.756045
50.341299,-4.76271
50.369255,-4.446488
50.373146,-4.487758
50.520404,-4.27625
50.507708,-4.313439
50.423543,-4.289482
50.422984,-4.239615
50.343162,-4.232343
50.828945,-4.46477
50.601782,-4.659222
50.955674,-3.961975
51.019971,-3.800427
51.187636,-3.992562
51.038113,-4.215231
51.029373,-4.201836
51.041236,-4.099684
51.035188,-4.145483
51.031372,-4.186384
51.032877,-4.16834
50.833583,-4.340029
50.905263,-4.419582
50.912574,-4.052062
50.723097,-3.85193
50.641744,-3.540257
50.641454,-3.562028
50.683349,-3.46631
50.718306,-3.538232
50.721411,-3.513966
50.723964,-3.5251
50.720927,-3.481649
50.707334,-3.531358
50.718228,-3.530438
50.740954,-3.546203
50.758522,-3.557416
50.721994,-3.524469
50.725571,-3.491289
50.730526,-3.490596
50.728043,-3.501853
50.726456,-3.540766
50.716947,-3.532097
50.730425,-3.404581
50.724947,-3.511813
50.62451,-3.37965
50.637898,-3.357697
50.631293,-3.406573
50.681236,-3.237498
50.701396,-3.219053
50.704423,-3.075955
50.797692,-3.177283
50.863008,-3.110436
50.799032,-3.160289
50.799644,-3.188827
50.8185,-3.260146
50.792889,-3.107639
50.837161,-3.28891
50.924717,-3.502628
50.901763,-3.395651
50.917461,-3.436097
50.867739,-3.390655
50.896152,-3.383538
50.809636,-3.614614
50.412306,-4.142832
50.386939,-4.048134
50.412902,-4.168899
50.395388,-4.133485
50.395019,-4.177651
50.402799,-4.11679
50.406579,-4.126529
50.450181,-4.107916
50.374736,-4.121729
50.371608,-4.135372
50.383311,-4.154325
50.373475,-4.131658
50.380217,-4.141666
50.385684,-4.137833
50.385586,-4.13825
50.37436,-4.161655
50.375033,-4.159295
50.378651,-4.167899
50.380454,-4.172482
50.385767,-4.157672
50.3674,-4.173152
50.352196,-4.084876
50.441218,-4.045688
50.381081,-3.916924
50.387881,-3.924513
50.644813,-4.261605
50.476145,-4.074539
50.429425,-3.59193
50.387801,-3.523433
50.394861,-3.55405
50.473173,-3.582547
50.466933,-3.531329
50.480073,-3.564454
50.639357,-3.557433
50.467058,-3.501037
50.463305,-3.526844
50.530324,-3.605906
50.524315,-3.591594
50.49546,-3.523227
50.462683,-3.546691
50.597411,-3.689014
50.530907,-3.609313
50.530908,-3.602681
50.524061,-3.590457
50.530881,-3.604655
50.5269,-3.599864
50.659629,-3.646393
50.604501,-3.60094
50.670453,-3.545584
50.395313,-3.7139
50.452577,-3.660043
50.284398,-3.780802
50.325909,-3.886181
50.87266,-2.965554
51.287902,-2.803443
51.030272,-2.57452
51.46966,-2.48788
51.531413,-2.533808
51.457576,-2.592966
51.468776,-2.545746
50.941568,-2.633917
51.055703,-3.024148
51.430215,-2.542553
51.439214,-2.630999
51.548805,-2.564153
51.055742,-2.731644
51.455171,-2.551484
51.466112,-2.576233
51.473062,-2.552132
51.114002,-2.371836
51.267053,-2.397867
51.135049,-2.934427
51.488638,-2.585015
51.441116,-2.49736
50.990251,-3.012163
51.50161,-2.580138
51.163115,-3.394228
51.45411,-2.602564
50.909565,-2.739022
51.470457,-2.60609
51.413679,-2.5599
51.445188,-2.623599
51.512824,-2.4869
51.480067,-2.590665
51.430569,-2.543852
51.01736,-3.058232
51.47839,-2.619443
51.350273,-2.97398
51.505636,-2.527311
51.450854,-2.606262
51.639184,-2.457617
51.435149,-2.600444
51.459203,-2.554555
51.101546,-2.995167
51.38193,-2.382768
51.585113,-2.529529
51.441381,-2.576929
50.955046,-2.896357
51.431221,-2.612332
51.463802,-2.570446
51.474429,-2.508233
51.304854,-2.796567
51.413509,-2.594409
51.497418,-2.690146
51.450498,-2.731748
51.322926,-2.329322
50.918465,-2.632323
51.556722,-2.436594
51.119417,-2.82495
51.347515,-2.981101
51.458132,-2.571671
51.452995,-2.536059
51.297606,-2.452921
51.442852,-2.623279
51.424844,-2.517463
51.540579,-2.425193
51.471705,-2.608266
51.035636,-2.543352
50.944662,-2.643639
51.393252,-2.356991
51.416405,-2.493496
51.431807,-2.758062
51.420792,-2.707831
51.573426,-2.58567
51.357687,-2.924587
51.389261,-2.826632
51.430462,-2.362028
51.349267,-2.784413
51.467934,-2.492037
51.395147,-2.615444
51.481835,-2.500539
51.382618,-2.874651
51.446227,-2.752977
51.129415,-2.634914
51.279813,-2.275965
51.504595,-2.34864
51.236237,-2.389723
51.292536,-2.483993
51.493984,-2.538844
51.106958,-2.738023
51.341506,-2.968482
51.152938,-3.156417
50.994305,-3.091195
51.448597,-2.590547
51.427507,-2.563953
51.464324,-2.609752
51.379224,-2.35717
51.472731,-2.526211
51.493477,-2.490583
51.291448,-2.440527
51.231738,-2.332394
50.93721,-2.876658
51.455382,-2.600134
51.451579,-2.587563
51.300614,-2.653625
51.418651,-2.748497
51.480712,-2.686869
51.510737,-2.552155
51.353903,-2.991434
51.454588,-2.597101
51.459133,-2.569236
51.245166,-2.98322
51.115538,-2.732159
51.463071,-2.591022
51.30813,-2.959314
51.012252,-3.046284
51.054164,-2.410165
51.384347,-2.386237
51.012331,-3.067384
51.476164,-2.648787
50.999745,-2.41453
51.276143,-2.468624
51.505158,-2.492437
51.470375,-2.510059
51.260617,-2.461013
51.447445,-2.393533
51.222223,-2.326598
51.47192,-2.526634
51.513731,-2.546571
51.507722,-2.696353
51.109901,-2.941776
50.967194,-2.741218
50.954392,-2.67239
51.48342,-2.508477
51.041357,-2.799742
51.013298,-3.098911
51.561122,-2.483809
51.609635,-2.514796
51.15093,-3.064859
51.468171,-2.613402
51.371982,-2.913382
51.475361,-2.560367
51.421267,-2.512964
51.226018,-2.982525
51.033267,-2.568852
51.125679,-3.00183
51.467114,-2.57351
51.010112,-3.093419
51.282247,-2.273255
50.957229,-2.631283
51.359284,-2.892591
50.999978,-3.020783
51.455095,-2.772121
51.426114,-2.572997
51.164361,-2.98951
51.456792,-2.605621
51.474457,-2.56122
51.485158,-2.579642
51.098549,-3.34801
51.958373,-1.712547
51.872502,-2.28989
51.830655,-2.268144
51.869798,-2.253998
51.638656,-2.349667
51.675591,-2.018045
51.679787,-2.168178
51.786384,-2.194379
51.706549,-1.684623
51.723894,-2.24319
51.689688,-2.362646
51.703632,-1.945123
51.867682,-2.1118
51.786652,-2.613653
51.910692,-2.069021
51.890377,-2.060126
51.815216,-2.295035
51.84891,-2.223684
51.959682,-2.420269
51.902149,-2.071333
51.852639,-2.321849
51.894085,-2.140203
51.699613,-2.407003
51.837853,-2.531328
51.901329,-2.087174
51.70181,-1.82748
51.7603,-2.321627
51.856513,-2.243759
51.819214,-2.277652
51.909238,-2.091115
51.818799,-2.075119
51.900796,-2.077581
51.959079,-1.968533
51.838623,-2.242501
51.989998,-1.70317
51.736846,-2.240942
51.090301,-2.294968
51.336182,-2.239841
51.445298,-2.160552
51.47123,-2.19606
51.562116,-1.970394
51.6104,-1.967186
51.568675,-1.789605
51.56874,-1.776331
51.574942,-1.732289
51.58343,-1.748548
51.570528,-1.728563
51.541844,-1.728301
51.567048,-1.740559
51.559264,-1.758779
51.554589,-1.759092
51.527988,-1.724636
51.521363,-1.780887
51.583934,-1.775246
51.596367,-1.788756
51.581339,-1.782186
51.568125,-1.783981
51.57993,-1.798645
51.562431,-1.768572
51.402646,-2.233001
51.281881,-2.18407
51.471833,-1.84649
51.604618,-2.086461
51.282291,-1.673773
51.238472,-1.664055
51.177668,-1.819286
51.453121,-2.06876
51.440013,-2.009751
51.470386,-2.160064
51.202377,-2.193056
51.200884,-2.170149
51.180424,-2.247473
51.074148,-1.806843
51.068463,-1.795021
51.074869,-1.807697
51.343165,-2.150288
51.312464,-2.229387
50.992531,-1.732803
51.098025,-2.16206
51.185099,-1.860608
51.150739,-1.976234
51.385243,-1.950534
51.352613,-1.99566
51.512945,-2.286594
51.542408,-1.839475
51.547275,-1.954973
50.755571,-1.902716
50.726858,-1.875998
50.733763,-1.858267
50.727357,-1.841993
50.745188,-1.861634
50.734293,-1.850755
50.718229,-1.879987
50.725735,-1.839732
50.728959,-1.830086
50.725556,-1.840299
50.72323,-1.849657
50.745043,-1.821382
50.723352,-1.877141
50.722096,-1.880119
50.727297,-1.866221
50.751009,-1.842764
50.732674,-1.850619
50.736486,-1.881074
50.739763,-1.783421
50.775936,-1.856012
50.739108,-1.770386
50.798116,-2.084822
50.743011,-2.152752
50.848937,-2.159206
50.737666,-2.272766
50.737765,-1.773369
50.838824,-1.812787
50.897949,-1.938254
50.777484,-1.807217
50.844559,-1.863187
50.900042,-2.200336
50.739105,-1.768544
50.779638,-2.195424
50.693505,-2.114365
50.797696,-1.979819
50.737412,-2.089389
50.835739,-2.142972
51.005252,-2.287445
50.954434,-2.032998
50.738603,-1.947534
50.738163,-1.977719
50.717272,-1.916677
50.792302,-1.996421
50.753892,-1.949501
50.728071,-1.92856
50.715503,-1.988495
50.691205,-1.935836
50.73232,-1.990758
50.735737,-1.994725
50.710737,-1.993028
50.719432,-1.919648
50.721784,-1.941602
50.738513,-2.052403
50.919105,-2.287198
50.946064,-2.544869
50.700078,-2.447
50.649712,-2.471134
50.55989,-2.443413
50.738833,-2.746535
50.899077,-2.494407
50.648798,-2.376356
50.671178,-2.351628
50.751964,-1.891667
50.737533,-2.023068
53.30683,-4.128292
53.36583,-4.374891
53.22186,-4.255755
53.222367,-4.228816
53.320905,-3.815333
52.989486,-3.466032
53.311178,-3.750374
53.28995,-3.701495
53.167164,-3.661925
53.272893,-3.53405
53.285321,-3.5873
53.291198,-3.644531
53.319827,-3.490993
53.217109,-3.360266
53.260428,-3.452644
53.296619,-3.425962
53.217805,-3.393388
53.236553,-3.334061
53.160141,-3.373571
53.17991,-3.604355
53.128444,-3.33071
53.119579,-3.311309
52.971157,-3.226992
53.181092,-2.948807
53.086252,-3.114844
53.212158,-3.039492
53.202116,-3.015594
53.215173,-3.002424
53.209679,-3.014275
53.225827,-2.996831
53.21627,-2.967555
53.209497,-3.12463
52.746248,-3.860543
52.848018,-3.686537
53.052102,-3.013108
53.045067,-3.026219
53.06399,-2.999955
53.051563,-3.013095
53.046318,-2.99537
53.058629,-3.088316
53.096536,-2.988762
52.948224,-3.059646
53.114085,-4.268488
53.095689,-4.223755
53.204377,-4.180712
53.188293,-4.180195
53.223438,-4.135988
53.028228,-4.364945
52.688792,-3.872156
52.881939,-4.10192
52.945385,-3.505916
52.912214,-3.595187
52.901071,-3.498134
51.576014,-2.979663
51.631153,-2.977383
51.615709,-2.71187
51.574696,-3.233903
51.779433,-3.225999
51.660003,-3.227834
51.639377,-2.678137
51.601846,-2.976609
51.688663,-3.247127
51.68339,-3.118964
51.755113,-2.842567
51.572129,-3.221424
51.721532,-3.058956
51.575563,-3.032326
51.634196,-3.129313
51.622203,-3.004349
51.602177,-2.980082
51.763015,-3.160346
51.670213,-3.240257
51.641179,-2.677441
51.748182,-3.281214
51.817895,-2.702285
51.646807,-3.208398
51.592207,-3.000078
51.597904,-2.941874
51.744999,-3.154525
51.764827,-3.288496
51.755765,-2.989633
51.570641,-3.243173
51.647929,-3.186458
51.462246,-3.450255
51.511391,-3.510612
51.620691,-3.936355
51.460832,-3.165909
51.501526,-3.142599
51.53554,-3.390294
51.632544,-3.83672
51.629531,-3.45515
51.469047,-3.207151
51.605401,-3.542035
51.465536,-3.198853
51.619533,-3.449197
51.41339,-3.291102
51.652504,-3.31422
51.706367,-3.436918
51.457686,-3.418731
51.631272,-3.837536
51.475507,-3.173195
51.710379,-3.439795
51.55888,-3.315703
51.642839,-3.483904
51.633433,-3.948892
51.403487,-3.233747
51.405626,-3.227047
51.657049,-3.833808
51.483168,-3.171376
51.478414,-3.161174
51.518191,-3.228628
51.541997,-3.501098
51.432069,-3.217829
51.504113,-3.198712
51.486794,-3.15937
51.733906,-3.864145
51.546685,-3.588941
51.509578,-3.580012
51.59679,-3.787774
51.51478,-3.505824
51.709113,-3.440334
51.479907,-3.17374
51.661478,-3.855242
51.629572,-3.943091
51.581788,-3.293415
51.701993,-3.426939
51.541105,-3.457807
51.516784,-3.126983
51.619661,-3.955092
51.63933,-3.97805
51.41216,-3.203927
51.723108,-3.464813
51.480964,-3.184856
51.655738,-3.796454
51.58631,-3.474266
51.662928,-3.831587
51.744469,-3.363529
51.543965,-3.188222
51.575059,-3.29207
51.50432,-3.15117
51.492246,-3.171752
51.488153,-3.185331
51.468157,-3.266012
51.562525,-3.740117
51.472738,-3.171252
51.658562,-3.506104
51.650491,-3.333242
51.419491,-3.267687
51.498933,-3.141093
51.630217,-3.864514
51.444347,-3.186786
51.478308,-3.241669
51.479828,-3.181659
51.646229,-3.936432
51.516783,-3.695133
51.759882,-3.383409
51.476921,-3.166608
51.579079,-4.11717
51.618052,-3.9491
51.650322,-3.971445
51.521961,-3.212009
51.467422,-3.181338
51.676335,-3.996586
51.702069,-3.413193
51.407021,-3.256559
51.790186,-3.428416
51.412804,-3.237017
51.628745,-3.820818
51.683127,-3.380345
51.47793,-3.20033
51.469883,-3.16902
51.532098,-3.543305
51.562464,-3.417229
51.694922,-3.424257
51.52827,-3.193004
51.483333,-3.190678
51.677152,-3.915186
51.492617,-3.134021
51.484175,-3.151382
51.468337,-3.188704
51.514181,-3.190185
51.683309,-3.769192
51.504025,-3.198566
51.541528,-3.502669
51.792563,-3.99403
51.857511,-4.312045
51.863814,-4.049759
51.790152,-4.076143
51.683801,-4.164007
51.850169,-4.328658
51.671376,-4.150109
51.684618,-4.163612
51.840009,-4.240593
51.697391,-4.143817
51.842765,-4.410451
51.940318,-3.861633
51.695308,-4.119841
52.43894,-4.029272
52.424436,-4.036106
52.082619,-4.644499
52.22519,-4.2718
52.049314,-4.514466
52.1043,-4.216875
52.33773,-4.114326
52.331877,-4.119771
51.825831,-4.732329
51.790192,-4.970487
51.713322,-5.0222
51.993094,-4.977642
51.857259,-4.968078
51.79816,-4.975507
51.669088,-4.723894
51.750173,-4.970322
51.75396,-4.99825
51.633237,-4.90616
52.659526,-3.36152
52.742296,-3.197889
52.519324,-3.292773
51.868675,-3.472879
52.595819,-3.802927
52.779588,-3.097502
51.920034,-3.46438
52.694795,-3.069627
52.514175,-3.412875
51.940452,-3.358843
52.532806,-3.46301
51.843606,-3.464221
52.327305,-3.044893
51.966435,-3.673327
52.048575,-3.188291
52.519272,-3.392404
51.810274,-3.677546
52.354286,-3.074015
52.265323,-2.996983
57.387092,-6.202067
57.553441,-4.267784
57.556601,-4.39821
57.540967,-4.335855
57.281467,-5.715982
57.551503,-4.4064
57.609932,-4.41947
58.168574,-6.48138
58.208885,-3.479995
58.276017,-3.389352
58.592621,-3.511482
58.595335,-3.398723
57.251423,-4.41747
60.155439,-1.159291
57.262963,-3.811946
57.482095,-4.212143
57.462524,-4.540119
57.441293,-4.263171
57.473312,-4.226122
57.087229,-4.965878
57.412608,-4.135685
57.488094,-4.166787
57.466342,-4.098131
57.653731,-3.455142
57.635406,-2.163421
57.144197,-2.104073
57.180934,-2.185065
57.066682,-2.50574
57.695604,-2.010028
57.115715,-2.186226
57.20586,-2.21515
57.589672,-2.459951
57.157229,-2.095844
57.119787,-2.164943
57.178955,-2.187205
57.115947,-2.395775
57.343749,-2.824403
57.180142,-2.088129
57.379853,-2.340902
57.660983,-2.592251
57.096582,-2.108065
57.148595,-2.108052
57.115715,-2.186226
57.302096,-2.129246
56.77406,-2.414913
57.559875,-2.153389
57.626368,-3.008789
57.161979,-2.109248
57.151133,-2.168884
57.435814,-2.373237
57.349659,-2.624786
57.650275,-3.319776
57.144366,-2.116137
57.368811,-2.036541
57.167865,-2.150605
57.081923,-2.246603
57.678377,-2.687442
57.702035,-3.457582
56.909908,-2.351717
57.63596,-3.305522
57.153095,-2.277986
57.161117,-2.30483
57.136481,-2.091494
56.531436,-2.849759
56.344306,-3.401508
56.597202,-3.288701
56.490905,-3.007365
56.643637,-2.739277
56.162342,-3.433522
56.494503,-2.973026
56.681424,-2.61368
56.576004,-2.602694
56.181645,-3.411525
56.203499,-3.433284
56.459749,-3.472945
56.440075,-3.472671
56.484045,-2.988997
56.59775,-3.005158
56.603336,-3.502802
56.732304,-2.660437
56.481255,-2.91943
56.486858,-2.950907
56.712242,-2.46814
56.308212,-3.358805
56.591557,-3.338341
56.472132,-2.901515
56.736302,-2.472526
56.468911,-3.00516
56.406483,-3.456301
56.480198,-2.952364
56.379636,-2.931717
56.051143,-3.421848
56.40359,-2.912371
56.198058,-3.173744
56.092962,-3.6502
56.084289,-3.375339
56.176448,-3.027465
56.260786,-2.998406
56.180954,-3.148412
